# 识别提示词表；格式：词条<TAB>优先级
# 来源：https://raw.githubusercontent.com/shenmin/cassotis-lexicon/029841eb409521e0a8c8c0321a9e763bcbff7b24/manifests/vertical/computing.tsv、https://raw.githubusercontent.com/thunlp/THUOCL/a30ce79d895d01ab5132a5c74c29703ff7efb4cc/data/THUOCL_IT.txt
创建文件	0.609283
背景颜色	0.609169
出栈	0.609148
实例变量	0.609016
不兼容	0.608942
常用方法	0.608925
内存区域	0.608755
子进程	0.608704
动态规划	0.608633
执行顺序	0.608548
位图	0.608349
层次结构	0.608257
类文件	0.608230
写入文件	0.608157
工具栏	0.608027
数据库表	0.607993
保存数据	0.607737
Web应用	0.607713
Java程序	0.607585
版本信息	0.607550
字符串转换	0.607505
线段树	0.607488
文件描述符	0.607380
查询语句	0.607370
参考文献	0.607311
字节流	0.607123
web服务器	0.606941
用例	0.606804
地址栏	0.606706
非阻塞	0.606688
字符串长度	0.606368
堆内存	0.606230
强制转换	0.606201
物理内存	0.606113
移动设备	0.606003
对象引用	0.605935
库函数	0.605882
16进制	0.605860
表结构	0.605860
非静态	0.605828
set方法	0.605782
选项卡	0.605689
标准输出	0.605629
代码示例	0.605503
未定义	0.605421
无法访问	0.605345
写数据	0.605238
实际开发	0.605194
浮点	0.604992
状态栏	0.604917
连接数	0.604877
缩进	0.604634
回调方法	0.604507
最小值	0.604434
Linux内核	0.604057
系统启动	0.604054
结构化	0.604050
代码片段	0.604046
编码方式	0.603852
函数实现	0.603726
参数说明	0.603664
临时文件	0.603523
创建表	0.603505
原始数据	0.603141
映射关系	0.603022
数据交换	0.602861
触发器	0.602813
引用计数	0.601984
解耦	0.601935
对象创建	0.601863
源程序	0.601764
等待时间	0.601688
共享数据	0.601653
下载文件	0.601562
文件拷贝	0.601283
while循环	0.601233
超链接	0.601148
解析器	0.601041
正则	0.600975
虚拟内存	0.600740
串口	0.600682
空字符串	0.600639
全屏	0.600639
虚函数	0.600507
自适应	0.600472
释放资源	0.600371
响应时间	0.600352
Java类	0.600219
处理程序	0.600192
生产环境	0.600168
元指令	0.600000
学习率	0.600000
导电胶	0.600000
攻击源	0.600000
暗网上	0.600000
浮动层	0.600000
电极片	0.600000
第一栏	0.600000
第二栏	0.600000
链接库	0.600000
打词	0.600000
数据保存	0.599902
共享内存	0.599816
执行程序	0.599785
整除	0.599726
后台运行	0.599489
